,Acidity,Aftertaste,Aroma,Bag Weight,Balance,Body,Category.One.Defects,Category.Two.Defects,Clean Cup,Color,Company,Country of Origin,Cupper Points,Expiration,Farm Name,Flavor,Grading Date,Harvest Year,ICO Number,In-Country Partner,Mill,Moisture,Number of Bags,Processing Method,Producer,Region,Species,Sweetness,Uniformity,Variety,altitude_high_meters,altitude_low_meters,altitude_mean_meters,quality_score
1183,7.17,6.92,7.0,1 kg,7.08,7.17,0,10,10.0,Green,cafes de naranjal s.a. de c.v,Mexico,6.92,"September 10th, 2013",EL AGUACATE,7.0,"September 10th, 2012",2012,1104367469,AMECAFE,cafes de naranjal s.a. de c.v.,0.13,12,Washed / Wet,MARCO VIRGILIO RAMIREZ TELIZ,veracruz,Arabica,10.0,10.0,Bourbon,1000.0,1000.0,1000.0,79.25
1184,7.42,7.33,7.33,69 kg,7.42,7.5,0,0,9.33,Green,"unex guatemala, s.a.",Guatemala,7.42,"August 22nd, 2018",LAS DELICIAS,7.42,"August 22nd, 2017",2017,11/23/0632,Asociacion Nacional Del Café,beneficio ixchel,0.1,50,Washed / Wet,OTTO BECKER,santa rosa,Arabica,9.33,8.67,Bourbon,1219.2,1219.2,1219.2,79.17
1185,6.92,6.75,7.58,69 kg,6.92,7.0,0,5,10.0,Green,coffee planet corporation s.a,Honduras,7.0,"July 27th, 2018",La Bendicion,7.0,"July 27th, 2017",2017,13-154-234,Instituto Hondureño del Café,dry in solar beds,0.11,15,Washed / Wet,Jorge Alfredo Pinto,ocotepeque,Arabica,10.0,10.0,Catuai,1650.0,1650.0,1650.0,79.17
1186,7.42,6.92,7.08,69 kg,6.92,7.0,0,6,10.0,Green,"unex guatemala, s.a.",Guatemala,6.83,"May 23rd, 2017",CHAPULTEPEC,7.0,"May 23rd, 2016",2016,11/23/0168,Asociacion Nacional Del Café,beneficio ixchel,0.11,250,Washed / Wet,CHAPULTEPEC,occidente,Arabica,10.0,10.0,Bourbon,1320.0,1320.0,1320.0,79.17
1187,7.25,6.75,7.25,69 kg,6.92,7.0,0,6,10.0,Green,mercon guatemala s.a.,Guatemala,6.83,"June 29th, 2016",EL CHILE,7.17,"June 30th, 2015",2015,11-973-94,Asociacion Nacional Del Café,la conquista,0.11,275,Washed / Wet,OVIDIO CARDONA,nuevo oriente,Arabica,10.0,10.0,Catuai,1800.0,1300.0,1550.0,79.17
1188,8.0,7.5,7.17,2 kg,7.83,7.25,5,20,10.0,None,s&d coffee and tea,Costa Rica,7.33,"December 10th, 2014",,7.42,"December 10th, 2013",2012,1,Specialty Coffee Association,,0.1,1,Washed / Wet,,san rafael,Arabica,6.67,10.0,Catuai,,,,79.17
1189,7.08,6.92,7.25,1 kg,7.17,7.17,0,8,10.0,None,cafeorganico.mx,Mexico,7.17,"September 13th, 2013",LA TEJERIA,7.08,"September 13th, 2012",2012,0,AMECAFE,la tejeria,0.14,10,Washed / Wet,HILARIO GARCÍA SANDOVAL,zaragoza itundujia,Arabica,10.0,9.33,Typica,1550.0,1550.0,1550.0,79.17
1190,7.08,6.92,7.17,1 kg,7.0,7.17,0,34,10.0,Green,,Mexico,6.92,"August 30th, 2013",EL DELIRIO,6.92,"August 30th, 2012",2012,2728,AMECAFE,"yajalon, chiapas",0.14,53,Washed / Wet,SOCIEADAD COOPERATIVA INDUSTRIAL CAFES YAJALON S. C. L.,yajalon,Arabica,10.0,10.0,Typica,1450.0,1450.0,1450.0,79.17
1191,7.25,6.83,6.75,6,7.08,7.58,0,8,10.0,,,Mexico,6.92,"April 9th, 2011",Various smallholders,6.75,"April 9th, 2010",08/09 crop,016/2362/0057,Specialty Coffee Association,various smallholders' wet mills,0.01,250,,Various smallholders,"pluma hidalogo, oaxaca",Arabica,10.0,10.0,Typica,1200.0,1200.0,1200.0,79.17
1192,7.42,7.42,7.58,69 kg,7.67,7.67,0,1,8.67,Green,"unex guatemala, s.a.",Guatemala,7.67,"August 23rd, 2018",LAS MERCEDITAS,7.67,"August 23rd, 2017",2017,11/23/0693,Asociacion Nacional Del Café,beneficio ixchel,0.1,50,Washed / Wet,ANGEL DE LEON,san marcos,Arabica,8.67,8.67,Bourbon,1700.0,1700.0,1700.0,79.08
1193,7.33,6.75,7.42,5 lbs,6.92,7.33,0,0,9.33,Green,"hacienda alto grande, llc.",United States (Puerto Rico),6.92,"June 9th, 2015",Hacienda Caracolillo,7.08,"June 9th, 2014",2013,,Specialty Coffee Association,hacienda alto grande,0.13,18,Washed / Wet,Hacienda Alto Grande,yauco region,Arabica,10.0,10.0,Other,853.44,853.44,853.44,79.08
1194,7.25,6.92,7.33,1 kg,7.08,7.33,0,2,10.0,None,cafeorganico.mx,Mexico,6.83,"September 13th, 2013",HUANACAXTLE,7.0,"September 13th, 2012",2012,1405792893,AMECAFE,"zaragoza itundujia, oaxaca",0.16,13,Washed / Wet,GUADALUPE HERAS HERNANDEZ,zaragoza itundujia,Arabica,10.0,9.33,Typica,1500.0,1500.0,1500.0,79.08
1195,7.33,6.75,7.25,1 kg,7.0,7.42,0,45,10.0,Green,productores e industrializadores de café orgánico la fe s.c. de r.l.,Mexico,6.92,"September 12th, 2013",LAS PALMAS,7.08,"September 12th, 2012",2012,1207093598,AMECAFE,"palo blanco, tlacuilotepec, puebla",0.11,10,Washed / Wet,JUANA RODRIGUEZ GUTIERREZ,tlacuilotepec,Arabica,10.0,9.33,Mundo Novo,1100.0,1100.0,1100.0,79.08
1196,7.17,7.25,7.17,1 kg,7.08,7.25,0,0,9.33,Bluish-Green,,Mexico,7.25,"July 3rd, 2013",EL DESMORONADO,7.25,"July 3rd, 2012",2012,0,AMECAFE,el desmoronado,0.1,10,Washed / Wet,BALBINO RAMIREZ FLORES,talpa de allende,Arabica,10.0,9.33,Typica,1200.0,1200.0,1200.0,79.08
1197,6.83,6.42,6.75,70 kg,7.5,7.58,0,3,10.0,,,,7.25,"February 29th, 2012",,6.75,"March 1st, 2011",,3-37-1980,Almacafé,,0.1,149,,,,Arabica,10.0,10.0,,,,,79.08
1198,7.42,6.58,7.33,69 kg,6.83,7.08,0,3,10.0,Green,outspan guatemala s.a.,Guatemala,6.58,"September 11th, 2015",Varias,7.17,"September 11th, 2014",2014,11-951-388,Asociacion Nacional Del Café,las americas,0.12,250,Washed / Wet,Varios,oriente,Arabica,10.0,10.0,Other,1219.2,1219.2,1219.2,79.0
1199,7.0,7.0,7.0,2 kg,7.0,7.0,0,12,10.0,Green,cafes finos de exportacion s de r.l.,Honduras,7.0,"April 26th, 2015",Varios Farms,7.0,"April 26th, 2014",2014,13-117-87,Instituto Hondureño del Café,cafes finos de exportacion s. de r.l.,0.11,275,Washed / Wet,Cooperativa Coaquil,intibuca,Arabica,10.0,10.0,Pacas,1350.0,1350.0,1350.0,79.0
1200,7.25,7.08,7.67,69 kg,7.5,8.0,0,4,9.33,,sustainable harvest,Peru,7.0,"January 8th, 2014",,7.17,"January 8th, 2013",2012,030-0582-0050,Specialty Coffee Association,,0.0,280,Washed / Wet,Frontera,san ignacio,Arabica,9.33,8.67,Typica,1400.0,1400.0,1400.0,79.0
1201,7.25,6.67,6.75,1 kg,7.08,7.17,0,12,10.0,None,café monteabuelo s.a. de c.v.,Mexico,7.0,"September 17th, 2013",,7.08,"September 17th, 2012",2012,0,AMECAFE,"iliatenco, guerrero",0.12,14,Natural / Dry,GONZALO DE AQUINO FLORES,"iliatenco, guerrero",Arabica,10.0,10.0,Mundo Novo,1300.0,1300.0,1300.0,79.0
1202,7.5,6.92,7.5,1 kg,7.0,7.25,3,17,10.0,Green,cafeorganico.mx,Mexico,7.0,"September 12th, 2013",EL SAUCE,7.17,"September 12th, 2012",2012,2074632,AMECAFE,"zaragoza itundujia, oaxaca",0.14,16,Semi-washed / Semi-pulped,JUAN CRUZ RIAÑO,zaragoza itundujia,Arabica,10.0,8.67,Typica,1550.0,1550.0,1550.0,79.0
1203,7.25,6.83,7.17,1 kg,6.92,7.17,7,38,10.0,Green,café pico de loro,Mexico,6.83,"August 30th, 2013",PICO DEL ORO,6.83,"August 30th, 2012",2012,F07016865,AMECAFE,"el pacayal, amatenango de la frontera, chiapas",0.14,120,Washed / Wet,JUAN AVENAMAR RODRIGUEZ FUNEZ,amatenango de la frontera,Arabica,10.0,10.0,Typica,12.0,12.0,12.0,79.0
1204,7.08,6.75,7.33,1 kg,7.25,7.17,0,8,10.0,Green,ecomtrading,Mexico,7.0,"March 12th, 2014",SANTA TERESA,7.0,"March 12th, 2013",2013,2222,AMECAFE,amsa tuxtla,0.12,250,Washed / Wet,AGROINDUSTRIAS UNIDAS DE MEXICO SA DE CV,"la concordia, chiapas",Arabica,10.0,9.33,Typica,1300.0,1300.0,1300.0,78.92
1205,7.08,6.92,7.5,1 kg,6.75,6.92,0,0,10.0,None,cafeorganico.mx,Mexico,6.75,"September 17th, 2013",LA PANDORA,7.0,"September 17th, 2012",2012,0,AMECAFE,"zaragoza itundujia, oaxaca",0.16,14,Washed / Wet,LUISA ZUÑIGA GARCÍA,zaragoza itundujia,Arabica,10.0,10.0,Typica,1400.0,1400.0,1400.0,78.92
1206,7.0,6.92,7.17,1 kg,7.0,7.0,0,4,10.0,Green,exportadora atlantic s.a,Nicaragua,6.75,"May 22nd, 2018",Finca Las Marías,7.0,"May 22nd, 2017",2016,017-053-0211/053-0212,Instituto Hondureño del Café,beneficio atlantic condega,0.1,1,Other,Teófilo Narváez,jalapa,Arabica,10.0,10.0,Caturra,1100.0,1100.0,1100.0,78.83
1207,7.25,6.92,7.5,2 lbs,7.42,7.58,5,8,9.33,Green,kona pacific farmers cooperative,United States (Hawaii),7.17,"January 17th, 2015",,6.92,"January 17th, 2014",2013,Specialty Coffee Association of America,Specialty Coffee Association,kona pacific farmers cooperative,0.12,11,Natural / Dry,,kona,Arabica,9.33,9.33,,,,,78.75
1208,7.25,6.33,7.33,69 kg,7.0,7.0,1,8,10.0,Green,"unex guatemala, s.a.",Guatemala,6.75,"July 5th, 2014",LA CASTELLANA,7.08,"July 5th, 2013",2013,11/23/1020,Asociacion Nacional Del Café,beneficio ixchel,0.12,250,Washed / Wet,AGRIPEC DE LA VEGA Y CIA.,oriente,Arabica,10.0,10.0,Bourbon,1310.64,1310.64,1310.64,78.75
1209,7.0,6.83,7.25,1 kg,7.0,7.17,0,0,10.0,Green,empagri s.p.r. de r.l. de c.v.,Mexico,6.67,"August 1st, 2013","LA PATRONA, EL TREBOL, LA CADENA",6.83,"August 1st, 2012",2012,0,AMECAFE,"tlavictepan, huatusco",0.14,20,Washed / Wet,"JOSE VAZQUEZ CANTON, JOSE ANTONIO JIMENEZ GONZALEZ, IRENEO GARCIA VALDIVIA",veracruz,Arabica,10.0,10.0,Typica,1320.0,1320.0,1320.0,78.75
1210,7.25,7.17,7.25,1 kg,7.0,7.08,0,0,10.0,None,,Mexico,7.0,"July 16th, 2013",EL TESORO,7.33,"July 16th, 2012",2012,0,AMECAFE,el tesoro,0.14,35,Semi-washed / Semi-pulped,DAMASO MARTINEZ PEREZ,veracruz,Arabica,10.0,8.67,Typica,1250.0,1250.0,1250.0,78.75
1211,7.33,6.83,7.67,1 kg,7.17,7.58,0,0,10.0,,,Mexico,7.0,"June 6th, 2013",LOS ENCINOS,7.17,"June 6th, 2012",2012,11042707999,AMECAFE,,0.12,10,Washed / Wet,"PEDRO HERRERA GUZMAN, AURELIO GABRIEL HERNANDEZ ,MARIA DE LOURDES DERISTAIN TRESS","ohuapan, tlaltetela",Arabica,8.67,9.33,Bourbon,1350.0,1350.0,1350.0,78.75
1212,7.17,6.83,7.0,2 kg,7.17,7.17,0,5,10.0,Green,yunnan louis herbs r& d center,China,7.08,"April 26th, 2015",Alicia's Farm,6.92,"April 26th, 2014",2013,LOUIS88,Specialty Coffee Association,yunnan louis herbs r&d center,0.0,1,Washed / Wet,Yunnan Louis Herbs R&D Center,yunnan,Arabica,9.33,10.0,Typica,1850.0,1850.0,1850.0,78.67
1213,7.25,6.67,6.92,1 kg,6.92,7.17,0,2,10.0,None,,Mexico,6.83,"September 17th, 2013",LOS PINOS,6.92,"September 17th, 2012",2012,1104374276,AMECAFE,los pinoslos pinos,0.13,20,Washed / Wet,JUAN GARCIA HERNANDEZ,yecuatla,Arabica,10.0,10.0,Caturra,1150.0,1150.0,1150.0,78.67
1214,6.83,6.75,7.08,69 kg,6.92,7.08,1,7,10.0,Green,exportadora atlantic s.a,Nicaragua,6.92,"February 16th, 2017",LOS SALTARINES,7.0,"February 17th, 2016",2016,017-053-0046,Instituto Hondureño del Café,beneficio atlantic condega,0.1,275,,ADONIS JOSE ORTEZ BELTRAN,nueva segovia,Arabica,10.0,10.0,,,,,78.58
1215,6.75,6.92,6.83,2 kg,7.08,7.25,1,1,10.0,Green,exportadora atlantic s.a,Nicaragua,6.67,"March 27th, 2016",,7.08,"March 28th, 2015",2014,017-053,Asociación de Cafés Especiales de Nicaragua,,0.11,275,Natural / Dry,,,Arabica,10.0,10.0,,,,,78.58
1216,7.58,6.92,7.33,69 kg,7.17,7.25,0,3,9.33,Green,outspan guatemala s.a.,Guatemala,7.17,"September 4th, 2015",VARIAS,7.17,"September 4th, 2014",2014,11/951/388,Asociacion Nacional Del Café,las americas,0.12,250,Washed / Wet,VARIOS,oriente,Arabica,10.0,8.67,Other,1219.2,1219.2,1219.2,78.58
1217,7.25,7.17,6.83,20 kg,6.92,7.0,0,0,10.0,Green,"red on tree co., ltd.",Taiwan,6.67,"July 22nd, 2015",Kan Tou Mountain Coffee 崁頭山咖啡館,6.75,"July 22nd, 2014",2013,Taiwan,Specialty Coffee Association,kan tou mountain coffee 崁頭山咖啡館,0.1,50,Washed / Wet,GUO JIUN HUNG 郭俊宏 & TSENG RU FENG 曾如楓,"dongshan dist., tainan city 臺南市東山區",Arabica,10.0,10.0,Typica,800.0,800.0,800.0,78.58
1218,7.33,6.75,7.0,1 kg,6.92,6.92,0,1,10.0,Green,ecomtrading,Mexico,6.67,"July 26th, 2013",GRAPOS EL PORVENIR,7.0,"July 26th, 2012",2012,1506502938,AMECAFE,agroindustrias unidas de mexico,0.13,250,Washed / Wet,EPIFANIO GARCIA DE MIGUEL,tapachula,Arabica,10.0,10.0,Typica,1400.0,1400.0,1400.0,78.58
1219,7.92,7.58,7.92,1 kg,7.5,7.92,0,1,6.67,,organizaciones de productores de cafe colimense sa de cv,Mexico,7.5,"July 2nd, 2013",COFRADIA,7.58,"July 2nd, 2012",2012,"703817078, 703817042, 700137443",AMECAFE,beneficio de cafetaleros el remudadero s.p.r. de r.l.,0.1,50,Washed / Wet,"J. CARMEN GUZMAN CONCEPCION, IGNACIO RAMIREZ BARAJAS, DIONICIO GARCIA RAMIREZ",cofradia de suchitlan,Arabica,10.0,8.0,Typica,1300.0,1300.0,1300.0,78.58
1220,7.42,7.08,7.92,100 lbs,7.33,6.75,0,0,9.33,,,United States (Hawaii),7.25,"June 20th, 2012",Kona Farms,6.83,"June 21st, 2011",,HDOA 210542,Specialty Coffee Association,,0.0,8,,,kona,Arabica,10.0,8.67,,,,,78.58
1221,6.92,6.92,7.25,69 kg,7.58,7.25,0,0,9.33,Green,unión de ejidos san fernando,Mexico,7.17,"April 26th, 2015",various small farms,6.75,"April 26th, 2014",2014,0016-2795-0008,Specialty Coffee Association,beneficio san fernando,0.0,280,Washed / Wet,Various small producers,"sierra, chiapas",Arabica,10.0,9.33,Bourbon,1600.0,1600.0,1600.0,78.5
1222,7.0,6.83,7.08,1 kg,6.92,7.0,0,14,10.0,None,villa talea café,Mexico,6.83,"September 14th, 2013",FINCA SEGO,6.83,"September 14th, 2012",2012,0,AMECAFE,"villa talea de castro, oaxaca",0.12,10,Washed / Wet,REYNALDO OLIVERA RIOS,villa talea de castro,Arabica,10.0,10.0,Typica,1400.0,1400.0,1400.0,78.5
1223,6.83,7.0,7.25,1 kg,7.08,7.58,1,3,10.0,Green,,Mexico,6.92,"July 26th, 2013",CERCA DE LOS ANGELES,7.17,"July 26th, 2012",2012,1506868415,AMECAFE,beneficio seco de cafe de la soc. coop. tzotzilotic tzobolotic scl,0.13,20,Washed / Wet,FRANCISCO RUIZ NUÑEZ,los angeles,Arabica,10.0,8.67,Caturra,1200.0,1200.0,1200.0,78.5
1224,7.08,6.92,6.83,60 kg,6.83,6.92,3,4,10.0,Green,bourbon specialty coffees,Brazil,6.83,"December 16th, 2015",SANTA MARIA,7.0,"December 16th, 2014",2014/2015,002/4542/0213,Brazil Specialty Coffee Association,,0.12,300,Natural / Dry,Manoel Cardoso and Galileo Cardoso,monte carmelo,Arabica,10.0,10.0,Catuai,,,,78.42
1225,7.17,7.0,7.58,1 kg,7.0,7.33,0,0,10.0,None,cafeorganico.mx,Mexico,7.17,"September 14th, 2013",EL NARANJO,7.17,"September 14th, 2012",2012,0,AMECAFE,"zaragoza itundujia, oaxaca",0.14,10,Washed / Wet,LAMBERTO JOSÉ GARCÍA,zaragoza itundujia,Arabica,10.0,8.0,Typica,1500.0,1500.0,1500.0,78.42
1226,7.83,7.58,7.5,100 lbs,7.92,7.92,0,0,8.0,Bluish-Green,kona pacific farmers cooperative,United States (Hawaii),7.83,"March 19th, 2015",,7.75,"March 19th, 2014",2014,K#1 21614,Specialty Coffee Association,,0.1,5,Natural / Dry,,kona,Arabica,8.67,7.33,Hawaiian Kona,,,,78.33
1227,7.0,6.67,7.17,69 kg,7.17,7.17,0,2,10.0,Green,outspan guatemala s.a.,Guatemala,6.67,"February 27th, 2015",VARIAS,6.5,"February 27th, 2014",2014,11-951-136,Asociacion Nacional Del Café,las americas,0.1,275,Washed / Wet,VARIOS,oriente,Arabica,10.0,10.0,Other,1219.2,1219.2,1219.2,78.33
1228,7.17,6.5,7.17,1 kg,6.83,7.0,1,4,10.0,Green,"unex guatemala, s.a.",Guatemala,6.5,"February 7th, 2014",EL SACRAMENTO,7.17,"February 7th, 2013",2012,11/23/0334,Asociacion Nacional Del Café,beneficio ixchel,0.11,250,Washed / Wet,LUIS RODRIGUEZ,oriente,Arabica,10.0,10.0,Bourbon,1310.64,1310.64,1310.64,78.33
1229,7.5,7.0,7.25,1 kg,7.42,7.33,31,47,9.33,Green,asociación agricola local de productores de café de huautla de jimenez        ,Mexico,7.75,"September 11th, 2013",LLANO HERMOSO,7.25,"September 11th, 2012",2012,0,AMECAFE,"llano hermoso, xochitonalco huautla, oaxaca",0.13,100,Natural / Dry,PABLO CERVANTES MORELOS        ,"xochitonalco, huautla        ",Arabica,10.0,8.0,Typica,1300.0,1300.0,1300.0,78.33
1230,7.5,7.0,7.25,1 kg,7.42,7.33,31,47,10.0,Green,asociación agricola local de productores de café de huautla de jimenez        ,Guatemala,7.0,"September 11th, 2013",Conquista/ Morito,7.25,"January 13th, 2012",2012,11/23/0101,Asociacion Nacional Del Café,"llano hermoso, xochitonalco huautla, oaxaca",0.13,250,Washed / Wet,PABLO CERVANTES MORELOS        ,"xochitonalco, huautla        ",Arabica,10.0,8.0,Typica,1300.0,1300.0,1300.0,78.33
1231,7.25,6.17,7.17,100 lbs,7.33,7.33,0,9,8.67,Green,"unex guatemala, s.a.",United States (Hawaii),7.42,"January 12th, 2013",,6.08,"January 20th, 2015",2014,KP120314,Specialty Coffee Association,beneficio ixchel,0.11,18,Natural / Dry,Conquista/ Morito,oriente,Arabica,10.0,10.0,Bourbon,,,,78.25
1232,7.58,7.33,7.5,100 lbs,7.42,7.5,2,8,8.67,Green,kona pacific farmers cooperative,United States (Hawaii),7.25,"January 20th, 2016",,7.5,"May 24th, 2012",2012,2209401 KONA PRIME,Specialty Coffee Association,,0.11,5,Natural / Dry,,kona,Arabica,8.67,8.67,Hawaiian Kona,,,,78.25
1233,7.5,7.33,7.42,1 kg,7.75,7.67,4,31,10.0,Green,kona pacific farmers cooperative,Indonesia,6.83,"May 24th, 2013",vary,7.33,"July 18th, 2017",2016,,Specialty Coffee Association of Indonesia,,0.11,2,Washed / Wet,,kona,Arabica,9.33,8.0,Hawaiian Kona,,,,78.17
1234,6.92,6.92,6.92,1 kg,6.83,6.92,0,1,9.33,,pt. shriya artha nusantara,Mexico,6.75,"July 18th, 2018",,6.83,"July 11th, 2012",2012,1104341113,AMECAFE,east java,0.13,320,Washed / Wet,vary farms,ijen,Arabica,10.0,10.0,Java,1300.0,1300.0,1300.0,78.08
1235,7.25,6.67,7.08,10 kg,6.92,7.25,0,3,10.0,Green,,Taiwan,7.25,"July 11th, 2013",大鋤花間 (HOE Vs. FLOWER COFFEE FARM),6.83,"June 6th, 2017",2016,Taiwan,Specialty Coffee Association,"cordoba, ver.",0.11,8,Washed / Wet,CONSUELO GONZALEZ GOMEZ,cordoba,Arabica,10.0,10.0,Typica,1050.0,1050.0,1050.0,78.0
1236,7.17,7.33,7.5,2 kg,7.5,7.5,3,4,10.0,Green,taiwan coffee laboratory,Honduras,6.67,"June 6th, 2018",Varios Farms,7.08,"May 15th, 2014",2014,13-117-88,Instituto Hondureño del Café,大鋤花間 (hoe vs. flower coffee farm),0.0,275,Natural / Dry,"林俊吉( Lin, Chun-Chi)","台南市東山區( dongshan dist., tainan city)",Arabica,10.0,6.67,Yellow Bourbon,650.0,650.0,650.0,78.0
1237,7.0,6.67,6.83,100 lbs,6.83,7.0,2,6,8.67,Green,cafes finos de exportacion s de r.l.,United States (Hawaii),7.33,"May 15th, 2015",,7.0,"March 18th, 2014",2014,KF 21614,Specialty Coffee Association,cafes finos de exportacion s. de r.l.,0.11,5,Natural / Dry,Cooperativa Coaquil,intibuca,Arabica,10.0,10.0,Pacas,1350.0,1350.0,1350.0,78.0
1238,7.42,7.5,7.58,69 kg,7.33,7.5,2,3,9.33,Green,kona pacific farmers cooperative,Guatemala,7.25,"March 18th, 2015",VARIAS,7.33,"February 7th, 2014",2014,11-951-136,Asociacion Nacional Del Café,,0.12,275,Washed / Wet,,kona,Arabica,9.33,8.0,Hawaiian Kona,,,,78.0
1239,7.33,6.83,7.42,2 kg,6.92,7.0,1,2,9.33,Green,outspan guatemala s.a.,China,7.17,"February 7th, 2015",Hani,7.25,"September 5th, 2013",2013,na,Specialty Coffee Association,las americas,0.1,16,Washed / Wet,VARIOS,oriente,Arabica,9.33,9.33,Other,1219.2,1219.2,1219.2,78.0
1240,7.08,6.92,7.33,69 kg,7.0,7.33,0,28,10.0,Green,greenhouse coffee china,Guatemala,6.67,"September 5th, 2014",LA UNION MONTEVERDE,7.17,"April 29th, 2013",2013,11/9772/3,Asociacion Nacional Del Café,hani,0.1,250,Washed / Wet,GreenHouse Coffee,yunnan,Arabica,9.33,9.33,Typica,1200.0,1200.0,1200.0,78.0
1241,7.17,6.83,7.0,1 kg,6.83,6.67,3,9,10.0,Green,"unex guatemala, s.a.",Mexico,7.08,"April 29th, 2014",FINCA LA FORTUNA,6.83,"September 11th, 2012",2012,1506558883,AMECAFE,beneficio ixchel,0.11,10,Washed / Wet,"AGRICOLA MONTE VERDE, S.A.",oriente,Arabica,10.0,10.0,Bourbon,1310.64,1310.64,1310.64,78.0
1242,7.0,7.0,7.25,70 kg,7.08,7.25,2,7,9.33,Green,industrializadora de kaffee andes s.a. de c.v.,Colombia,7.08,"September 11th, 2013",,7.33,"December 1st, 2011",,03/01/1632,Specialty Coffee Association,finca la fortuna,0.12,202,,MARIO GARCÍA,"motozintla, chiapas",Arabica,8.0,10.0,Other,850.0,850.0,850.0,78.0
1243,7.17,7.0,7.42,1 kg,7.17,7.67,1,3,9.33,Green,,Costa Rica,6.83,"November 30th, 2012",Several,7.17,"February 3rd, 2015",2014,5-545-0007,Specialty Coffee Association of Costa Rica,,0.1,250,Washed / Wet,,,Arabica,9.33,8.67,,,,,77.92
1244,7.0,7.42,7.5,1 kg,6.83,7.08,2,4,10.0,Green,santa laura exportadora de cafe s.l.e.c. s.a.,Mexico,6.92,"February 3rd, 2016",EL REGADITO,7.25,"July 26th, 2012",2012,0,AMECAFE,several,0.12,50,Washed / Wet,Beneficio la Eva S.A.,occidental,Arabica,10.0,8.67,Caturra,1200.0,1200.0,1200.0,77.92
1245,7.0,7.0,7.42,1 kg,7.08,7.25,0,3,10.0,Green,,Guatemala,7.17,"July 26th, 2013",Conquista/ Morito,7.25,"January 13th, 2012",2012,11/23/0121,Asociacion Nacional Del Café,el regadito,0.11,250,Washed / Wet,GUSTAVO ABARCA SOLIS,petatlan,Arabica,10.0,8.0,Typica,1248.0,1248.0,1248.0,77.92
1246,7.08,6.17,7.17,69 kg,6.83,7.33,0,7,8.67,Green,"unex guatemala, s.a.",Nicaragua,7.17,"January 12th, 2013",EL BRIGADUM - LA CORONELA,6.17,"February 29th, 2016",2016,16039,Specialty Coffee Association of Costa Rica,beneficio ixchel,0.11,275,,Conquista/ Morito,oriente,Arabica,10.0,10.0,Bourbon,,,,77.83
1247,7.17,7.0,7.42,5 lbs,7.0,7.08,0,0,10.0,Bluish-Green,"beneficiadora norteña de cafe, s. a. (bencafe)",Brazil,6.67,"February 28th, 2017",,7.0,"August 25th, 2014",2014,,Specialty Coffee Association,dry mill,0.1,1,Washed / Wet,MARCIO ALBERTO RIVERA CASTELLON,jinotega,Arabica,10.0,9.33,,1000.0,1000.0,1000.0,77.83
1248,6.83,6.67,7.0,1 kg,6.83,7.08,0,2,10.0,,green mountain coffee,Guatemala,6.5,"August 25th, 2015",EL SACRAMENTO,6.75,"February 7th, 2013",2013,11/23/0333,Asociacion Nacional Del Café,,0.11,250,Washed / Wet,,,Arabica,10.0,10.0,,,,,77.83
1249,7.17,6.67,7.0,10 kg,6.83,6.83,0,2,9.33,Green,"unex guatemala, s.a.",Taiwan,6.67,"February 7th, 2014","Dongshan Gaoyuan village chief manor coffee Tainan, Taiwan 台灣台南東山高原村長莊園咖啡",6.83,"May 29th, 2013",2012,Taiwan,Specialty Coffee Association,beneficio ixchel,0.11,100,Washed / Wet,LUIS RODRIGUEZ,oriente,Arabica,10.0,10.0,Bourbon,1310.64,1310.64,1310.64,77.67
1250,7.33,6.58,7.17,100 lbs,7.17,7.33,0,0,9.33,Bluish-Green,"red on tree co., ltd.",United States (Hawaii),7.58,"May 29th, 2014",,6.75,"May 3rd, 2013",2013,KP3150140,Specialty Coffee Association,"dongshan gaoyuan village chief manor coffee tainan, taiwan 台灣台南東山高原村長莊園咖啡",0.11,5,Natural / Dry,Chen Shuei Lian 陳水連,"dongshan dist., tainan city 臺南市東山區",Arabica,10.0,9.33,Typica,800.0,750.0,775.0,77.58
1251,7.67,7.58,7.58,1 kg,7.42,7.42,1,5,10.0,Green,kona pacific farmers cooperative,Mexico,6.67,"May 3rd, 2014",RANCHO LOS LAURELES,7.67,"September 17th, 2012",2012,110548082,AMECAFE,,0.12,23,Washed / Wet,,kona,Arabica,6.0,9.33,,,,,77.5
1252,6.75,6.58,7.17,1 kg,6.75,6.83,0,3,10.0,Green,,Guatemala,6.17,"September 17th, 2013",LA ESPERANZA Y ANEXOS,6.75,"January 29th, 2013",2013,11/426/1,Asociacion Nacional Del Café,rancho los laureles,0.13,250,Washed / Wet,RUBRIA OCHOA BELLO,coatepec,Arabica,10.0,10.0,Typica,1300.0,1300.0,1300.0,77.42
1253,7.0,6.33,7.08,60 kg,7.0,6.92,2,15,8.0,Green,"unex guatemala, s.a.",Brazil,7.0,"January 29th, 2014",Fazenda Capoeirinha,6.92,"October 20th, 2017",2017 / 2018,002/1660/0080,Brazil Specialty Coffee Association,beneficio ixchel,0.11,320,Natural / Dry,MARGARITA DE NUYENS Y/O CARLOS NUYENS,oriente,Arabica,10.0,10.0,Bourbon,1310.64,1310.64,1310.64,77.33
